2020 05 01 12 58970.500	 -2.403112151688497e-08   1.555867627436475e-08  -2.762492078189585e-09
2020 05 02 12 58971.500	 -2.029444256594381e-08   1.435954659937472e-08  -2.736863021076454e-09
2020 05 03 12 58972.500	 -2.424662957957341e-08   1.316212981471467e-08  -2.731979028989267e-09
2020 05 04 12 58973.500	 -2.440378781353839e-08   1.758703726623035e-08  -2.719452143654517e-09
2020 05 05 12 58974.500	 -2.167834247900551e-08   1.831990299492296e-08  -2.693008233067908e-09
2020 05 06 12 58975.500	 -1.744049809224137e-08   1.378318150674513e-08  -2.682393960856260e-09
2020 05 07 12 58976.500	 -1.334080494085349e-08   1.682798372626359e-08  -2.663271790185450e-09
2020 05 08 12 58977.500	 -1.083842827549867e-08   1.962919502775544e-08  -2.634998753948943e-09
2020 05 09 12 58978.500	 -1.620224066708085e-08   2.598850034303527e-08  -2.577798433299275e-09
2020 05 10 12 58979.500	 -2.282825201617413e-08   3.249597669001784e-08  -2.541979494652710e-09
2020 05 11 12 58980.500	 -2.610953322487374e-08   2.755590181859408e-08  -2.526726245889826e-09
2020 05 12 12 58981.500	 -2.957677366285491e-08   2.025130350678838e-08  -2.526671989350178e-09
2020 05 13 12 58982.500	 -2.649445778180035e-08   1.400325976982909e-08  -2.538450932491120e-09
2020 05 14 12 58983.500	 -1.947370827679654e-08   1.309469111197805e-08  -2.512144606112745e-09
2020 05 15 12 58984.500	 -1.863484346518669e-08   1.143298141085041e-08  -2.495035444619298e-09
2020 05 16 12 58985.500	 -2.114377416436695e-08   1.669123664549575e-08  -2.465918883008355e-09
2020 05 17 12 58986.500	 -2.251569745730493e-08   1.732756711006048e-08  -2.443070036707205e-09
2020 05 18 12 58987.500	 -2.414078582844099e-08   1.743147153022769e-08  -2.419686881311555e-09
2020 05 19 12 58988.500	 -2.558606291172973e-08   1.813153059768373e-08  -2.386616968726209e-09
2020 05 20 12 58989.500	 -2.123716737975926e-08   1.608182214837144e-08  -2.363121236454030e-09
2020 05 21 12 58990.500	 -1.779950751596588e-08   1.183689227071955e-08  -2.338747399347846e-09
2020 05 22 12 58991.500	 -1.916679230955727e-08   8.570679799319801e-09  -2.334334306542840e-09
2020 05 23 12 58992.500	 -2.089680480671853e-08   1.133585593593635e-08  -2.276275003059081e-09
2020 05 24 12 58993.500	 -2.618352872504783e-08   7.944490120013991e-09  -2.234735064393447e-09
2020 05 25 12 58994.500	 -3.370227757824894e-08   4.184315818345382e-09  -2.211455493915900e-09
2020 05 26 12 58995.500	 -3.981901724374578e-08   9.985583654362234e-09  -2.200468731360925e-09
2020 05 27 12 58996.500	 -3.821105246052065e-08   1.805284021622253e-08  -2.214748509085150e-09
2020 05 28 12 58997.500	 -2.969390178302582e-08   2.165824768126291e-08  -2.190975444787449e-09
2020 05 29 12 58998.500	 -2.232049513815177e-08   1.658205931602603e-08  -2.166418644958854e-09
2020 05 30 12 58999.500	 -2.160462745411811e-08   1.078475833669901e-08  -2.152970380235679e-09
2020 05 31 12 59000.500	 -2.439137936630470e-08   1.225910278964228e-08  -2.118720305874502e-09
2020 06 01 12 59001.500	 -2.894080726419716e-08   1.535878451393824e-08  -2.107879643133553e-09
2020 06 02 12 59002.500	 -3.287564115790334e-08   1.747355061805939e-08  -2.106005179363750e-09
2020 06 03 12 59003.500	 -2.766679455794285e-08   1.502631020776073e-08  -2.101864294535236e-09
2020 06 04 12 59004.500	 -1.999906504392329e-08   1.428894020713436e-08  -2.074992680012151e-09
2020 06 05 12 59005.500	 -1.766563714293744e-08   1.719087628165560e-08  -2.030030332076647e-09
2020 06 06 12 59006.500	 -2.007907954615401e-08   1.672037271941834e-08  -1.987125081080479e-09
2020 06 07 12 59007.500	 -2.134802690044742e-08   1.342876412446697e-08  -1.954628360471451e-09
2020 06 08 12 59008.500	 -2.448844238972689e-08   1.314711023461734e-08  -1.933332894821221e-09
2020 06 09 12 59009.500	 -2.890253797315374e-08   1.640327624762745e-08  -1.938335870262152e-09
2020 06 10 12 59010.500	 -3.196245751389357e-08   1.928383384912484e-08  -1.937754855055368e-09
2020 06 11 12 59011.500	 -2.836066768522198e-08   2.086592131427458e-08  -1.921555425868155e-09
2020 06 12 12 59012.500	 -2.334174087492404e-08   2.275527601312628e-08  -1.912615408331705e-09
2020 06 13 12 59013.500	 -2.404353840240709e-08   1.500251615311075e-08  -1.887255631929444e-09
2020 06 14 12 59014.500	 -2.900738516834060e-08   1.676970564523611e-08  -1.829857079978720e-09
2020 06 15 12 59015.500	 -3.100932938029925e-08   2.155244300761932e-08  -1.788439403864507e-09
2020 06 16 12 59016.500	 -2.809603334553623e-08   2.547516281370466e-08  -1.761897683487749e-09
2020 06 17 12 59017.500	 -2.227676384104634e-08   2.553720942993190e-08  -1.755820222993181e-09
2020 06 18 12 59018.500	 -1.787335557932061e-08   2.418992960319522e-08  -1.721357905866289e-09
2020 06 19 12 59019.500	 -2.355526818160546e-08   2.240173531316953e-08  -1.682688954975103e-09
2020 06 20 12 59020.500	 -2.812529775502149e-08   2.312005640946311e-08  -1.681775038924082e-09
2020 06 21 12 59021.500	 -2.297238617576304e-08   1.830271053332819e-08  -1.652234021998266e-09
2020 06 22 12 59022.500	 -1.952056692411570e-08   1.251905673591209e-08  -1.619058841023124e-09
2020 06 23 12 59023.500	 -2.390217787855678e-08   1.433724507067078e-08  -1.573070426437851e-09
2020 06 24 12 59024.500	 -3.070987509390280e-08   1.340763232556067e-08  -1.564334451530705e-09
2020 06 25 12 59025.500	 -3.545322952920038e-08   8.443160236069420e-09  -1.546352496222956e-09
2020 06 26 12 59026.500	 -3.542461920324347e-08   2.186270821158142e-09  -1.538019284192158e-09
2020 06 27 12 59027.500	 -3.284708900185000e-08   5.448499998206828e-10  -1.518328934235207e-09
2020 06 28 12 59028.500	 -2.759945227939378e-08   1.172820364570499e-09  -1.513775388703756e-09
2020 06 29 12 59029.500	 -2.560010470615706e-08   3.189735802884290e-09  -1.531272026067956e-09
2020 06 30 12 59030.500	 -1.939581968315001e-08   6.273112670779579e-09  -1.511538128725583e-09
2020 07 01 12 59031.500	 -1.467054544287790e-08   3.854513456111320e-09  -1.499668972909349e-09
2020 07 02 12 59032.500	 -2.430277375475529e-08   3.599981457174073e-09  -1.468139796368102e-09
2020 07 03 12 59033.500	 -3.030571103417956e-08   1.449877370726631e-08  -1.428704819124141e-09
2020 07 04 12 59034.500	 -2.924816347737947e-08   1.975362814185515e-08  -1.378779960061933e-09
2020 07 05 12 59035.500	 -2.534824554536514e-08   1.386249020991208e-08  -1.360577423102009e-09
2020 07 06 12 59036.500	 -2.261798510346138e-08   6.208809403523105e-09  -1.363031300011494e-09
2020 07 07 12 59037.500	 -2.099201110772099e-08   4.826231717723273e-09  -1.362905244838548e-09
2020 07 08 12 59038.500	 -2.198705801922837e-08   3.966177358603290e-09  -1.365175040280844e-09
2020 07 09 12 59039.500	 -2.794849726311284e-08   1.726031472076391e-09  -1.413341047376334e-09
2020 07 10 12 59040.500	 -3.138451293855649e-08   9.418923871806201e-09  -1.437318137845153e-09
2020 07 11 12 59041.500	 -2.508812634541738e-08   1.252422282721030e-08  -1.408050434578511e-09
2020 07 12 12 59042.500	 -2.112097808446624e-08   6.854751799755584e-09  -1.372538190715665e-09
2020 07 13 12 59043.500	 -2.614977051152523e-08  -3.248262430620637e-09  -1.363678013783051e-09
2020 07 14 12 59044.500	 -2.808447478315096e-08  -2.359235532978801e-09  -1.346637667464670e-09
2020 07 15 12 59045.500	 -2.633707323462615e-08   1.105135793701947e-08  -1.335490901768982e-09
2020 07 16 12 59046.500	 -2.224462000602458e-08   1.288306773350334e-08  -1.313526817573969e-09
2020 07 17 12 59047.500	 -2.157214635122834e-08   1.245329375179880e-08  -1.296550663647036e-09
2020 07 18 12 59048.500	 -1.790448466557038e-08   1.561314149609551e-08  -1.261704798878308e-09
2020 07 19 12 59049.500	 -1.455435764937397e-08   1.339738218092072e-08  -1.256478920076327e-09
2020 07 20 12 59050.500	 -1.709437063165058e-08   1.024380429029706e-08  -1.243443305560106e-09
2020 07 21 12 59051.500	 -1.980953950594103e-08   1.281826000194757e-08  -1.216935724234651e-09
2020 07 22 12 59052.500	 -1.835452260521312e-08   1.171068830541924e-08  -1.221762773421469e-09
2020 07 23 12 59053.500	 -1.618811352829313e-08   7.328206136788464e-09  -1.235340766749496e-09
2020 07 24 12 59054.500	 -1.621288919396902e-08   5.550341913236193e-09  -1.208572547678109e-09
2020 07 25 12 59055.500	 -1.649552010683079e-08   3.207137351564641e-09  -1.174948570074538e-09
2020 07 26 12 59056.500	 -2.009959705737621e-08   6.455803816137282e-09  -1.149639893498975e-09
2020 07 27 12 59057.500	 -1.866708560414991e-08   6.959250637346009e-09  -1.133799798129343e-09
2020 07 28 12 59058.500	 -1.610373633788519e-08  -1.592080942212155e-09  -1.143449508047041e-09
2020 07 29 12 59059.500	 -1.769787226136903e-08   3.936824716589120e-10  -1.116446716988152e-09
2020 07 30 12 59060.500	 -1.404179980875213e-08   8.345264730730949e-09  -1.085641836846367e-09
2020 07 31 12 59061.500	 -1.018610089372036e-08   9.025673335817998e-09  -1.058346531646509e-09
2020 08 01 12 59062.500	 -1.538127755693295e-08   1.212765788619457e-08  -1.023863582542270e-09
2020 08 02 12 59063.500	 -1.399015826558131e-08   1.150193284453119e-08  -9.934524274026332e-10
2020 08 03 12 59064.500	 -5.177366232194435e-09   7.915476139856040e-09  -9.853081213580307e-10
2020 08 04 12 59065.500	 -3.649648452407967e-09   1.427090368569757e-09  -1.002211654779680e-09
2020 08 05 12 59066.500	 -7.892697014832056e-09   2.776754562276518e-10  -9.885635506284741e-10
2020 08 06 12 59067.500	 -1.697842092115667e-08  -5.532961099915149e-10  -9.559262854388480e-10
2020 08 07 12 59068.500	 -2.109973788953903e-08   6.606147206062812e-09  -9.519596512093589e-10
2020 08 08 12 59069.500	 -2.269473246630075e-08   1.059933476036551e-08  -9.583333180256974e-10
2020 08 09 12 59070.500	 -2.148205368081675e-08   9.353456208018764e-09  -9.748272900852769e-10
2020 08 10 12 59071.500	 -2.008469568688355e-08   8.226613746369274e-09  -9.620405485495774e-10
2020 08 11 12 59072.500	 -1.744367883086467e-08   1.887118266936207e-09  -9.567773876821699e-10
2020 08 12 12 59073.500	 -1.859173181801575e-08   8.258880723931617e-09  -9.556995456818287e-10
2020 08 13 12 59074.500	 -1.988065486147348e-08   1.615712475049128e-08  -9.533092254663496e-10
2020 08 14 12 59075.500	 -2.049918716424012e-08   1.852331415198838e-08  -9.490315222046666e-10
2020 08 15 12 59076.500	 -1.953719467900654e-08   1.299227862534788e-08  -9.356253382099035e-10
2020 08 16 12 59077.500	 -1.522919666913635e-08   1.134817694155022e-08  -9.166155859084294e-10
2020 08 17 12 59078.500	 -1.375361257809215e-08   1.371923478338980e-08  -8.990346750907134e-10
2020 08 18 12 59079.500	 -9.490429444686787e-09   1.554784669685830e-08  -8.659424533105781e-10
2020 08 19 12 59080.500	 -2.787320882224450e-09   7.846681381114304e-09  -8.235820017858490e-10
2020 08 20 12 59081.500	 -3.925920859890191e-09  -1.867661124582331e-09  -8.052880426583154e-10
2020 08 21 12 59082.500	 -8.709205791025107e-09   1.715121623265596e-09  -7.975636289859486e-10
2020 08 22 12 59083.500	 -1.232563654743194e-08   1.055957862580261e-08  -7.932120180774461e-10
2020 08 23 12 59084.500	 -1.042541566939570e-08   1.529895552980476e-08  -7.717416562992288e-10
2020 08 24 12 59085.500	 -1.482484804281417e-08   1.620075152809964e-08  -7.499632002438464e-10
2020 08 25 12 59086.500	 -2.109216519865896e-08   1.525391749106226e-08  -7.622691985300672e-10
2020 08 26 12 59087.500	 -2.234911662043501e-08   1.558239587262626e-08  -7.422835913904984e-10
2020 08 27 12 59088.500	 -1.913079096232297e-08   1.057614496090561e-08  -7.675834552232030e-10
2020 08 28 12 59089.500	 -1.430960999778959e-08   6.160482660030051e-09  -7.866067128505491e-10
2020 08 29 12 59090.500	 -1.229360411524647e-08   3.629312910404948e-09  -7.936803366751365e-10
2020 08 30 12 59091.500	 -1.111711501765114e-08   6.518811755212994e-10  -7.733784745405140e-10
2020 08 31 12 59092.500	 -1.553014643055102e-08  -5.563095849270242e-09  -7.716834469750691e-10
2020 09 01 12 59093.500	 -1.162309006524337e-08  -1.079144456439322e-08  -7.548922004444256e-10
2020 09 02 12 59094.500	 -1.412017926340469e-08  -4.628069331899323e-09  -7.629505434449156e-10
2020 09 03 12 59095.500	 -1.830370615977726e-08   1.101493373162068e-08  -7.625685248085207e-10
2020 09 04 12 59096.500	 -1.259027545858674e-08   1.717145939671626e-08  -7.457469599491446e-10
2020 09 05 12 59097.500	 -5.010527266833812e-09   1.605224790182082e-08  -7.255080003395910e-10
2020 09 06 12 59098.500	 -3.136883866802392e-09   8.203042797006393e-09  -7.088339713918512e-10
2020 09 07 12 59099.500	 -1.071467183566204e-08   1.143638145390370e-08  -7.451875638351128e-10
2020 09 08 12 59100.500	 -1.524939222613247e-08   2.329322140219443e-08  -7.363770210956749e-10
2020 09 09 12 59101.500	 -8.498878567258682e-09   2.581424853635406e-08  -7.116237182275146e-10
2020 09 10 12 59102.500	 -2.751162551434877e-09   2.365311104678316e-08  -6.678291801951804e-10
2020 09 11 12 59103.500	 -3.944910946191706e-10   2.264005323863777e-08  -6.463910027652848e-10
2020 09 12 12 59104.500	 -3.381687592002315e-11   2.057727165346575e-08  -6.413778256457430e-10
2020 09 13 12 59105.500	 -6.117829363537278e-09   2.005559531148079e-08  -6.339359382086485e-10
2020 09 14 12 59106.500	 -1.179212980097889e-08   2.254475295270777e-08  -5.820256613791404e-10
2020 09 15 12 59107.500	 -1.337517190505059e-08   2.431835304557041e-08  -5.426420480554659e-10
2020 09 16 12 59108.500	 -9.073732975131571e-09   1.901045612093879e-08  -5.675594017138563e-10
2020 09 17 12 59109.500	 -8.620744790935055e-09   2.339505742718091e-08  -5.700959667252491e-10
2020 09 18 12 59110.500	 -1.087788032882045e-08   1.933853531815658e-08  -5.441892156843047e-10
2020 09 19 12 59111.500	 -9.716592996361351e-09   1.162345788292230e-08  -5.180753599226819e-10
