2021 03 30 12 59303.500	 -3.821864312329897e-08   1.676361608132611e-08  -2.654835921124733e-09
2021 03 31 12 59304.500	 -2.871229990270831e-08   1.797718608475356e-08  -2.667009332759250e-09
2021 04 01 12 59305.500	 -2.608190825731694e-08   2.343549042394400e-08  -2.642606623051455e-09
2021 04 02 12 59306.500	 -2.406806096122401e-08   2.597312511587771e-08  -2.620269540626300e-09
2021 04 03 12 59307.500	 -1.920003490658995e-08   2.635564597233481e-08  -2.598445406660910e-09
2021 04 04 12 59308.500	 -1.686898202777423e-08   2.727455504050118e-08  -2.570562660503455e-09
2021 04 05 12 59309.500	 -1.123633351803593e-08   1.828820919671281e-08  -2.570826520529604e-09
2021 04 06 12 59310.500	 -7.925241755559428e-09   1.386692820334856e-08  -2.601140369744746e-09
2021 04 07 12 59311.500	 -5.440290562814755e-09   1.809801815974796e-08  -2.617003312751869e-09
2021 04 08 12 59312.500	 -5.959127100271557e-09   1.145946181228090e-08  -2.608396564614267e-09
2021 04 09 12 59313.500	 -9.779719801911463e-09   7.160825284066273e-09  -2.596283852467239e-09
2021 04 10 12 59314.500	 -1.347569546001317e-08   9.214727476177967e-09  -2.613808130685316e-09
2021 04 11 12 59315.500	 -1.440383966869912e-08   1.432532420107515e-08  -2.631277765817381e-09
2021 04 12 12 59316.500	 -2.118050058669600e-08   2.352941548966142e-08  -2.630788333073311e-09
2021 04 13 12 59317.500	 -2.654744093370016e-08   3.077621851349277e-08  -2.615617877651312e-09
2021 04 14 12 59318.500	 -2.806993531382121e-08   3.506311463177389e-08  -2.583732572000956e-09
2021 04 15 12 59319.500	 -2.720734824072839e-08   3.133017003771638e-08  -2.567081164286601e-09
2021 04 16 12 59320.500	 -2.767582444286438e-08   2.491822102647778e-08  -2.579146933522465e-09
2021 04 17 12 59321.500	 -2.913783055000035e-08   2.282609803164984e-08  -2.559864110068959e-09
2021 04 18 12 59322.500	 -2.445883170631770e-08   2.907161091220466e-08  -2.539481399490583e-09
2021 04 19 12 59323.500	 -1.769596710936931e-08   2.638766386456616e-08  -2.518569414975347e-09
2021 04 20 12 59324.500	 -1.355507333524404e-08   2.049143204065443e-08  -2.464172153637371e-09
2021 04 21 12 59325.500	 -1.112050304998687e-08   1.903363825723881e-08  -2.429292950416593e-09
2021 04 22 12 59326.500	 -1.282627518771312e-08   1.127723106882324e-08  -2.426843137574585e-09
2021 04 23 12 59327.500	 -1.601215419575832e-08   8.618776166478086e-09  -2.468554594873068e-09
2021 04 24 12 59328.500	 -1.965110618342159e-08   1.045789688737853e-08  -2.486378784333292e-09
2021 04 25 12 59329.500	 -2.526777879080391e-08   1.164858180052353e-08  -2.484850841498101e-09
2021 04 26 12 59330.500	 -3.072983036676849e-08   1.209897247026964e-08  -2.477198770919872e-09
2021 04 27 12 59331.500	 -2.646545796224098e-08   1.391003373005379e-08  -2.468888130651106e-09
2021 04 28 12 59332.500	 -2.178093116731498e-08   1.564150685403514e-08  -2.452875137664580e-09
2021 04 29 12 59333.500	 -1.986077500300087e-08   1.488943704534174e-08  -2.461394574006598e-09
2021 04 30 12 59334.500	 -2.290929967677048e-08   1.369325622787943e-08  -2.484209479971156e-09
2021 05 01 12 59335.500	 -2.232152941997135e-08   1.322399197474433e-08  -2.469623660189022e-09
2021 05 02 12 59336.500	 -1.845879139936671e-08   1.077706942573542e-08  -2.467763598461891e-09
2021 05 03 12 59337.500	 -1.854359553896748e-08   1.154153980444408e-08  -2.475039829049717e-09
2021 05 04 12 59338.500	 -1.675950093630116e-08   9.842759069962921e-09  -2.463647786267877e-09
2021 05 05 12 59339.500	 -1.521562040029240e-08   1.059129848269792e-08  -2.447217321791923e-09
2021 05 06 12 59340.500	 -1.646324957747070e-08   1.503385670373300e-08  -2.435697341097459e-09
2021 05 07 12 59341.500	 -2.380449651235566e-08   1.886775805278417e-08  -2.441506527003673e-09
2021 05 08 12 59342.500	 -2.512431882600057e-08   2.149636091616672e-08  -2.442927445686393e-09
2021 05 09 12 59343.500	 -1.855171965907065e-08   2.071866939649326e-08  -2.437466691543074e-09
2021 05 10 12 59344.500	 -1.444738748837721e-08   2.011277980341113e-08  -2.427386335093276e-09
2021 05 11 12 59345.500	 -1.611612387788098e-08   2.523789148036938e-08  -2.454462864636131e-09
2021 05 12 12 59346.500	 -1.849329048717290e-08   2.779819073137975e-08  -2.406347177383324e-09
2021 05 13 12 59347.500	 -1.838583950838411e-08   2.825319578992125e-08  -2.348786038102628e-09
2021 05 14 12 59348.500	 -2.079266946298897e-08   2.865459928690906e-08  -2.322502904212608e-09
2021 05 15 12 59349.500	 -2.716554151003652e-08   2.417393175635755e-08  -2.290955026447217e-09
2021 05 16 12 59350.500	 -3.223074982016747e-08   1.858679567887674e-08  -2.272748542294981e-09
2021 05 17 12 59351.500	 -3.288551358665000e-08   1.961731747085491e-08  -2.277209173492758e-09
2021 05 18 12 59352.500	 -3.029208278619318e-08   2.279031030540350e-08  -2.266601616081904e-09
2021 05 19 12 59353.500	 -3.351178724324480e-08   2.578072213304644e-08  -2.277088396466833e-09
2021 05 20 12 59354.500	 -3.578953720434885e-08   2.938622389712380e-08  -2.239014970665154e-09
2021 05 21 12 59355.500	 -2.794266298703600e-08   3.099877502418383e-08  -2.209300363195250e-09
2021 05 22 12 59356.500	 -2.057644940849849e-08   2.346462242517959e-08  -2.221341603209836e-09
2021 05 23 12 59357.500	 -2.123228050252018e-08   2.149532363362396e-08  -2.187262920267618e-09
2021 05 24 12 59358.500	 -2.656755621123635e-08   2.588175000310946e-08  -2.167581456420607e-09
2021 05 25 12 59359.500	 -2.910519441213740e-08   2.168422748694178e-08  -2.173066810998972e-09
2021 05 26 12 59360.500	 -3.335682237642780e-08   2.306274580039764e-08  -2.155653659897611e-09
2021 05 27 12 59361.500	 -3.881370687234823e-08   2.637647858288095e-08  -2.108691003718744e-09
2021 05 28 12 59362.500	 -4.021969069511233e-08   2.518932969187571e-08  -2.051208480731879e-09
2021 05 29 12 59363.500	 -3.739201749066392e-08   2.048785874796012e-08  -2.014726501529461e-09
2021 05 30 12 59364.500	 -3.249540985590802e-08   2.095940253138223e-08  -1.992010507604887e-09
2021 05 31 12 59365.500	 -2.674602359594336e-08   1.786447904039906e-08  -1.972543428633321e-09
2021 06 01 12 59366.500	 -2.776195810685422e-08   1.597101388197958e-08  -1.931570884990256e-09
2021 06 02 12 59367.500	 -3.189547643899568e-08   1.287831378054821e-08  -1.921693301581930e-09
2021 06 03 12 59368.500	 -3.977320764659915e-08   1.542766450994882e-08  -1.903217582017268e-09
2021 06 04 12 59369.500	 -4.622867632845720e-08   2.036492713490993e-08  -1.889188187119876e-09
2021 06 05 12 59370.500	 -4.486511860811724e-08   1.663501810733482e-08  -1.851945532184710e-09
2021 06 06 12 59371.500	 -3.675105872658846e-08   1.285408540076347e-08  -1.813373105838188e-09
2021 06 07 12 59372.500	 -3.060997743095167e-08   1.324997706395992e-08  -1.765642893429112e-09
2021 06 08 12 59373.500	 -2.830100306830311e-08   2.238276733705767e-08  -1.756775864822005e-09
2021 06 09 12 59374.500	 -2.784172619850307e-08   2.505684238887685e-08  -1.768747915663636e-09
2021 06 10 12 59375.500	 -2.410064428309053e-08   1.574334805936578e-08  -1.759097266361450e-09
2021 06 11 12 59376.500	 -2.416535514066776e-08   9.990235354191386e-09  -1.745530845502503e-09
2021 06 12 12 59377.500	 -2.624780262976469e-08   1.224128603962601e-08  -1.705924723482183e-09
2021 06 13 12 59378.500	 -2.795415797785156e-08   1.572836721948199e-08  -1.666511282174674e-09
2021 06 14 12 59379.500	 -2.971350098130583e-08   1.490644072028722e-08  -1.658048676861403e-09
2021 06 15 12 59380.500	 -2.784463780520238e-08   1.395371809285365e-08  -1.652368310764271e-09
2021 06 16 12 59381.500	 -2.378391109273051e-08   1.605416610920062e-08  -1.620281163928597e-09
2021 06 17 12 59382.500	 -2.188268723715031e-08   1.222270431369542e-08  -1.581359217646493e-09
2021 06 18 12 59383.500	 -2.480869824014949e-08   1.336141036581329e-08  -1.548335254538597e-09
2021 06 19 12 59384.500	 -2.413070337123988e-08   1.707074428980231e-08  -1.511689906566800e-09
2021 06 20 12 59385.500	 -1.826264144800962e-08   1.367225041066571e-08  -1.478975225508747e-09
2021 06 21 12 59386.500	 -1.808263376377367e-08   1.088953851580651e-08  -1.438382450162800e-09
2021 06 22 12 59387.500	 -2.358667211582417e-08   7.290901018219713e-09  -1.413261641681553e-09
2021 06 23 12 59388.500	 -3.087995288688829e-08   1.342805536478115e-08  -1.400358608300063e-09
2021 06 24 12 59389.500	 -3.594908025255569e-08   2.137973505042135e-08  -1.393491952243103e-09
2021 06 25 12 59390.500	 -3.587480927658851e-08   2.444396929383899e-08  -1.352636497671221e-09
2021 06 26 12 59391.500	 -3.125653071595933e-08   1.859079861814698e-08  -1.337727741993429e-09
2021 06 27 12 59392.500	 -2.858059689685274e-08   1.585792954447881e-08  -1.325100546314387e-09
2021 06 28 12 59393.500	 -2.668072824040456e-08   1.675707454710677e-08  -1.294174294511984e-09
2021 06 29 12 59394.500	 -2.647477795385160e-08   1.320201779300234e-08  -1.252532073300692e-09
2021 06 30 12 59395.500	 -2.483459158607169e-08   1.981053311723536e-08  -1.208787182884519e-09
2021 07 01 12 59396.500	 -2.183266844799611e-08   2.517304648078211e-08  -1.189959067764273e-09
2021 07 02 12 59397.500	 -2.161193336512874e-08   2.461452899778538e-08  -1.168242222103583e-09
2021 07 03 12 59398.500	 -2.482149242011587e-08   2.302202725679463e-08  -1.136826683481984e-09
2021 07 04 12 59399.500	 -2.484975089527983e-08   2.524993783835793e-08  -1.139148437275837e-09
2021 07 05 12 59400.500	 -1.695512074921795e-08   2.451448490582513e-08  -1.116291697830770e-09
2021 07 06 12 59401.500	 -1.915320585214383e-08   1.968203135660932e-08  -1.103747281539198e-09
2021 07 07 12 59402.500	 -2.786723714021280e-08   1.804716715648642e-08  -1.083655702198123e-09
2021 07 08 12 59403.500	 -3.372144775087608e-08   2.278839380590197e-08  -1.118748030907741e-09
2021 07 09 12 59404.500	 -3.410573838944394e-08   2.614008343778280e-08  -1.114283047081912e-09
2021 07 10 12 59405.500	 -3.660345063251017e-08   2.485331220337678e-08  -1.104802134718307e-09
2021 07 11 12 59406.500	 -3.451411057117083e-08   2.704725927270268e-08  -1.084549733714010e-09
2021 07 12 12 59407.500	 -3.074458794765178e-08   2.472713849940170e-08  -1.087661908678397e-09
2021 07 13 12 59408.500	 -2.514973098997181e-08   1.767390874165784e-08  -1.087144409120877e-09
2021 07 14 12 59409.500	 -1.765096245689823e-08   1.292534748703317e-08  -1.083471826851472e-09
2021 07 15 12 59410.500	 -1.547221876794359e-08   1.102752650650323e-08  -1.058262440397592e-09
2021 07 16 12 59411.500	 -1.908399291043923e-08   1.824911554159257e-08  -1.047663493061605e-09
2021 07 17 12 59412.500	 -2.082177719889544e-08   2.373073331827527e-08  -1.019924316038834e-09
2021 07 18 12 59413.500	 -1.359229256092316e-08   2.399230680146049e-08  -1.005987707558424e-09
2021 07 19 12 59414.500	 -1.300776677716641e-08   2.179582469340064e-08  -9.764397038091902e-10
2021 07 20 12 59415.500	 -1.874786227948348e-08   2.052866923990087e-08  -9.527826905382618e-10
2021 07 21 12 59416.500	 -1.942821126716526e-08   2.001343498133029e-08  -9.296847579668771e-10
2021 07 22 12 59417.500	 -1.621837736042869e-08   1.645280360438739e-08  -9.231019165900839e-10
2021 07 23 12 59418.500	 -1.540146190583066e-08   1.740378317419025e-08  -8.819282110976118e-10
2021 07 24 12 59419.500	 -1.639599991098788e-08   2.142079230429555e-08  -8.577998598212251e-10
2021 07 25 12 59420.500	 -2.092781392650781e-08   2.364480882179591e-08  -8.124259221747442e-10
2021 07 26 12 59421.500	 -2.128938813882771e-08   1.679419991549700e-08  -7.874557753548093e-10
2021 07 27 12 59422.500	 -2.041727071916582e-08   1.317000202445399e-08  -7.963354156489599e-10
2021 07 28 12 59423.500	 -1.885851250087189e-08   1.604522914421691e-08  -7.949292840254146e-10
2021 07 29 12 59424.500	 -1.689017369053119e-08   1.897368996151810e-08  -7.547783719129811e-10
2021 07 30 12 59425.500	 -1.376498829817219e-08   2.218995983235395e-08  -7.197931132429919e-10
2021 07 31 12 59426.500	 -1.184317353529063e-08   2.461258693940926e-08  -6.760273524231443e-10
2021 08 01 12 59427.500	 -7.686096230874415e-09   2.320604467952201e-08  -6.425456127732087e-10
2021 08 02 12 59428.500	 -9.790564884537946e-09   2.236413338844631e-08  -6.148252149254988e-10
2021 08 03 12 59429.500	 -1.838842113110223e-08   2.216187151641118e-08  -5.977193433117891e-10
2021 08 04 12 59430.500	 -2.310474429770823e-08   2.684362807098898e-08  -5.635807120381918e-10
2021 08 05 12 59431.500	 -2.509676067573682e-08   2.919862152636944e-08  -5.352115253150686e-10
2021 08 06 12 59432.500	 -2.313401044134228e-08   2.430144735352243e-08  -5.097824832241074e-10
2021 08 07 12 59433.500	 -2.075643195784630e-08   2.362112157919658e-08  -4.917164985573998e-10
2021 08 08 12 59434.500	 -2.256348302850271e-08   2.181421131537103e-08  -4.941189572629345e-10
2021 08 09 12 59435.500	 -2.359410675349206e-08   2.128903054236891e-08  -4.924699115088747e-10
2021 08 10 12 59436.500	 -2.340515721408289e-08   1.479592046216372e-08  -5.029563085741559e-10
2021 08 11 12 59437.500	 -2.712495466356760e-08   1.317051021693730e-08  -5.095512060295018e-10
2021 08 12 12 59438.500	 -2.831079252277025e-08   2.396983716803116e-08  -4.847198851336239e-10
2021 08 13 12 59439.500	 -2.599726045570553e-08   2.948636537116246e-08  -4.897607506047404e-10
2021 08 14 12 59440.500	 -2.597298932477038e-08   2.769629514197622e-08  -4.965721805128057e-10
2021 08 15 12 59441.500	 -2.773855179111061e-08   3.060446256154918e-08  -4.785285754438567e-10
2021 08 16 12 59442.500	 -2.923391260640308e-08   3.437678216199773e-08  -4.652673667078755e-10
2021 08 17 12 59443.500	 -2.931007461925884e-08   3.383515583819978e-08  -4.690122070007115e-10
2021 08 18 12 59444.500	 -2.758311838261022e-08   3.156568649191240e-08  -4.835121274352679e-10
2021 08 19 12 59445.500	 -2.444073702543892e-08   3.208148434851047e-08  -4.783357015535811e-10
2021 08 20 12 59446.500	 -2.150667593057428e-08   2.835804639143650e-08  -4.984053608516273e-10
2021 08 21 12 59447.500	 -2.227595094747445e-08   2.628442359015943e-08  -5.189873387832401e-10
2021 08 22 12 59448.500	 -2.698505551008693e-08   2.829301157408646e-08  -5.236080890680319e-10
2021 08 23 12 59449.500	 -3.020908081096648e-08   2.960820000388049e-08  -4.769594725046997e-10
2021 08 24 12 59450.500	 -2.966214280447906e-08   3.328557252900733e-08  -4.574627735232459e-10
2021 08 25 12 59451.500	 -2.548912715875766e-08   3.424166204973794e-08  -4.433064069687622e-10
2021 08 26 12 59452.500	 -2.767100013022536e-08   3.012856353748901e-08  -4.361615990427138e-10
2021 08 27 12 59453.500	 -3.280697214243455e-08   3.090945407170119e-08  -4.255833338121198e-10
2021 08 28 12 59454.500	 -2.557154775928518e-08   3.215121249685849e-08  -4.447034413274731e-10
2021 08 29 12 59455.500	 -2.096325738728765e-08   2.333583230976107e-08  -4.460586444112279e-10
2021 08 30 12 59456.500	 -2.182545527316930e-08   2.362023898102162e-08  -4.656587820090324e-10
2021 08 31 12 59457.500	 -2.313072074489962e-08   2.491572155047818e-08  -4.604018051469254e-10
2021 09 01 12 59458.500	 -2.437289068816150e-08   2.454523460932972e-08  -4.428207608921750e-10
2021 09 02 12 59459.500	 -2.344081158414275e-08   2.923414580292054e-08  -4.478117821866571e-10
2021 09 03 12 59460.500	 -1.941557437675957e-08   3.208083536294370e-08  -4.596424083437297e-10
2021 09 04 12 59461.500	 -1.359269264383854e-08   3.085809017196102e-08  -4.499731987781695e-10
2021 09 05 12 59462.500	 -1.386328999888891e-08   2.669293390123902e-08  -4.316453348161268e-10
2021 09 06 12 59463.500	 -2.121926662955623e-08   2.864715280088287e-08  -4.337699055105747e-10
2021 09 07 12 59464.500	 -2.392613651475253e-08   3.039198378435095e-08  -4.355404724669987e-10
2021 09 08 12 59465.500	 -2.066295342158049e-08   3.051223332898774e-08  -3.996045018073095e-10
2021 09 09 12 59466.500	 -1.665435515047084e-08   2.832524483974223e-08  -3.906163255720877e-10
2021 09 10 12 59467.500	 -1.486911753227803e-08   3.183699784458257e-08  -3.785046865907712e-10
2021 09 11 12 59468.500	 -1.444934659084871e-08   3.379699409230274e-08  -3.606856365945767e-10
2021 09 12 12 59469.500	 -1.422908179515612e-08   3.504060353925310e-08  -3.577557686536221e-10
2021 09 13 12 59470.500	 -1.482808752064311e-08   2.802696200751305e-08  -3.497979589388089e-10
2021 09 14 12 59471.500	 -1.971743571613645e-08   2.173915238307906e-08  -3.607307735810050e-10
2021 09 15 12 59472.500	 -2.242517916033642e-08   1.778637984246949e-08  -3.581322179878572e-10
2021 09 16 12 59473.500	 -1.880703072658052e-08   1.928491259079374e-08  -3.529421349672400e-10
2021 09 17 12 59474.500	 -2.005660941091812e-08   2.327472815960652e-08  -3.532814218614734e-10
2021 09 18 12 59475.500	 -2.355382347991152e-08   2.676913801304448e-08  -3.435348100497043e-10
2021 09 19 12 59476.500	 -2.373174136352847e-08   2.728912828540657e-08  -3.299879696327975e-10
2021 09 20 12 59477.500	 -2.738609033098717e-08   2.656609377727776e-08  -3.247734433195121e-10
