2019 06 07 12 58641.500	 -2.324819072523416e-08   3.081372507047264e-10  -1.405410553561390e-09
2019 06 08 12 58642.500	 -2.356589518054882e-08   3.499595807574149e-09  -1.439512070339119e-09
2019 06 09 12 58643.500	 -2.281679927168785e-08   1.091878090476782e-08  -1.435993747576715e-09
2019 06 10 12 58644.500	 -2.205447906432120e-08   7.948652703389954e-09  -1.407730010490557e-09
2019 06 11 12 58645.500	 -2.142943385999016e-08   5.291660071509075e-09  -1.385395257079507e-09
2019 06 12 12 58646.500	 -2.349066210960986e-08   7.179908312060394e-09  -1.373942114652231e-09
2019 06 13 12 58647.500	 -2.467162540773161e-08   2.263894202893876e-09  -1.353134180839146e-09
2019 06 14 12 58648.500	 -2.395056259952211e-08  -9.150919228051833e-10  -1.302336801456184e-09
2019 06 15 12 58649.500	 -2.316343562371813e-08  -1.278420054091123e-09  -1.290667836834495e-09
2019 06 16 12 58650.500	 -2.160268624894929e-08  -3.523485992179001e-10  -1.269015326305599e-09
2019 06 17 12 58651.500	 -1.977603243860492e-08   1.834863885287724e-09  -1.245055713235132e-09
2019 06 18 12 58652.500	 -2.272660604044424e-08   1.865462751893362e-09  -1.220486405492773e-09
2019 06 19 12 58653.500	 -2.033636997117645e-08  -3.087662979535635e-09  -1.164971865147404e-09
2019 06 20 12 58654.500	 -1.663836650879908e-08  -3.403930345721306e-09  -1.123167256178008e-09
2019 06 21 12 58655.500	 -1.449463279554793e-08   3.414975106214328e-09  -1.075724693270213e-09
2019 06 22 12 58656.500	 -1.549788355802465e-08   3.268109087307848e-09  -1.058293783293831e-09
2019 06 23 12 58657.500	 -2.047463973177322e-08   2.225788191885418e-09  -1.070221588017389e-09
2019 06 24 12 58658.500	 -2.756920418025086e-08   3.722577212731311e-09  -1.028101925244243e-09
2019 06 25 12 58659.500	 -3.132874576639731e-08   5.624455959170939e-09  -1.005477650697338e-09
2019 06 26 12 58660.500	 -3.084365418231608e-08   1.234182558245008e-08  -9.681335756663562e-10
2019 06 27 12 58661.500	 -3.048858813218728e-08   1.875438198716460e-08  -9.441786472892064e-10
2019 06 28 12 58662.500	 -2.747144570499919e-08   1.736685251544083e-08  -9.535438203703338e-10
2019 06 29 12 58663.500	 -2.346008739338283e-08   1.368242925499851e-08  -9.327847636962113e-10
2019 06 30 12 58664.500	 -1.992732644198264e-08   4.870563990801663e-09  -9.087391300594568e-10
2019 07 01 12 58665.500	 -1.692442806930949e-08   8.907685037795418e-10  -8.611149020529659e-10
2019 07 02 12 58666.500	 -1.910868634017258e-08   1.522338932256315e-09  -8.382610366667456e-10
2019 07 03 12 58667.500	 -2.338269346919535e-08   3.311410627216131e-09  -8.100473485012012e-10
2019 07 04 12 58668.500	 -2.255490306069836e-08   7.865933845656958e-09  -8.042148472145381e-10
2019 07 05 12 58669.500	 -1.649136632728378e-08   6.405239809707826e-09  -8.025170611105191e-10
2019 07 06 12 58670.500	 -1.646843883348987e-08   4.217193935884224e-10  -7.821121757501034e-10
2019 07 07 12 58671.500	 -2.039091080371068e-08  -9.777161320940469e-10  -7.783254765358098e-10
2019 07 08 12 58672.500	 -1.901065267681587e-08   1.843451770052188e-09  -7.945728699259384e-10
2019 07 09 12 58673.500	 -1.486015242951763e-08  -5.076324358581692e-11  -7.725843228017579e-10
2019 07 10 12 58674.500	 -1.375906231207421e-08  -3.719438172144198e-09  -7.547643959274949e-10
2019 07 11 12 58675.500	 -1.749705563673323e-08  -2.603555945450781e-09  -7.427567769832245e-10
2019 07 12 12 58676.500	 -2.066460751983791e-08  -3.073870285649013e-09  -7.264222375769299e-10
2019 07 13 12 58677.500	 -2.602572660889796e-08   5.607385067038248e-10  -7.207441815034778e-10
2019 07 14 12 58678.500	 -2.662456230716360e-08   9.037274168466777e-10  -6.962618517005703e-10
2019 07 15 12 58679.500	 -2.605443290885220e-08  -1.576665652176257e-09  -7.000232851723775e-10
2019 07 16 12 58680.500	 -2.339030639120123e-08  -2.629901810717877e-09  -6.655456464420297e-10
2019 07 17 12 58681.500	 -2.073025864101386e-08  -7.161801918961253e-09  -6.343503790872411e-10
2019 07 18 12 58682.500	 -1.961623728736059e-08  -1.156146099476505e-08  -6.157844238241952e-10
2019 07 19 12 58683.500	 -1.630292028457177e-08  -9.830634333689422e-09  -6.018192213961084e-10
2019 07 20 12 58684.500	 -1.552832949664739e-08  -1.545767688958840e-09  -6.002481705569650e-10
2019 07 21 12 58685.500	 -1.792649121137732e-08   9.877353670850177e-09  -5.966910270857203e-10
2019 07 22 12 58686.500	 -2.049009126549529e-08   8.223316294657750e-09  -5.953348401145803e-10
2019 07 23 12 58687.500	 -2.383096683431387e-08   1.048907367203123e-09  -6.153887213469851e-10
2019 07 24 12 58688.500	 -2.815536875281125e-08  -3.861430599683517e-09  -6.104299655496281e-10
2019 07 25 12 58689.500	 -2.861692069784819e-08   2.046018490416147e-09  -5.808434229709292e-10
2019 07 26 12 58690.500	 -2.718019043231705e-08   2.806995595796672e-09  -5.619401155856838e-10
2019 07 27 12 58691.500	 -2.343604335083005e-08  -9.224111855751857e-10  -5.506889813893284e-10
2019 07 28 12 58692.500	 -2.069948456461670e-08   1.323434148124682e-09  -5.277794450406667e-10
2019 07 29 12 58693.500	 -1.904795363800411e-08   2.096641380522550e-10  -5.162203062404505e-10
2019 07 30 12 58694.500	 -2.166153460313805e-08  -1.497610645486595e-09  -5.094731810242987e-10
2019 07 31 12 58695.500	 -2.648460726158010e-08   6.965925279122510e-09  -4.732319464593446e-10
2019 08 01 12 58696.500	 -2.641638970585698e-08   1.277393489179903e-08  -4.343890968284920e-10
2019 08 02 12 58697.500	 -2.133848023739318e-08   5.051465632927300e-09  -4.147097041275776e-10
2019 08 03 12 58698.500	 -1.808697212857187e-08   1.041680293549209e-09  -3.967018149766298e-10
2019 08 04 12 58699.500	 -1.644464606348230e-08  -1.614322048603543e-09  -4.006310981782897e-10
2019 08 05 12 58700.500	 -1.510660781478702e-08  -1.454805144665312e-09  -3.958007754324550e-10
2019 08 06 12 58701.500	 -1.215034308386912e-08   1.484466789896993e-09  -3.885341564836006e-10
2019 08 07 12 58702.500	 -8.999726169152488e-09  -2.825267446342477e-09  -3.969744986249865e-10
2019 08 08 12 58703.500	 -7.194565746363318e-09  -4.412047727825958e-09  -3.990689200586933e-10
2019 08 09 12 58704.500	 -7.541848097830893e-09  -6.270118371977878e-10  -3.902059607420100e-10
2019 08 10 12 58705.500	 -6.952490815943651e-09   2.171161413465764e-09  -3.550634686930057e-10
2019 08 11 12 58706.500	 -1.260595573106730e-08   2.740464701279997e-09  -3.334282590347990e-10
2019 08 12 12 58707.500	 -1.756037702718078e-08  -1.202602093414944e-09  -3.062709027478588e-10
2019 08 13 12 58708.500	 -1.380245519794739e-08  -6.941780042248162e-09  -2.978031461716409e-10
2019 08 14 12 58709.500	 -1.126537843207415e-08  -4.049221902614114e-09  -2.884961582205622e-10
2019 08 15 12 58710.500	 -8.360103388893115e-09   1.787319562531203e-09  -2.840397599540991e-10
2019 08 16 12 58711.500	 -7.803955117929147e-09   2.813065963797714e-09  -2.754546979748225e-10
2019 08 17 12 58712.500	 -5.862238152329639e-09   2.037733871615477e-09  -2.407923861862352e-10
2019 08 18 12 58713.500	 -4.652015320547991e-09  -4.286311335617834e-09  -2.380212846159442e-10
2019 08 19 12 58714.500	 -8.789699280742206e-09  -1.668350947115033e-09  -2.473908804203517e-10
2019 08 20 12 58715.500	 -8.784628810224978e-09   1.279667759501377e-09  -2.437603060494495e-10
2019 08 21 12 58716.500	 -1.068176448024327e-08   2.570336489304429e-09  -2.494573686951464e-10
2019 08 22 12 58717.500	 -1.088649868861353e-08  -1.443753301607823e-09  -2.285726233141652e-10
2019 08 23 12 58718.500	 -1.247607423278719e-08  -2.174198109314227e-09  -2.069800082283158e-10
2019 08 24 12 58719.500	 -1.692579435153712e-08   3.456723771212925e-09  -1.778283303101509e-10
2019 08 25 12 58720.500	 -1.860513053904562e-08   4.745723670260100e-09  -1.717145686834736e-10
2019 08 26 12 58721.500	 -1.345358365362950e-08   7.906158731791854e-09  -1.625752367043944e-10
2019 08 27 12 58722.500	 -1.034835013431212e-08   2.517453469175613e-09  -1.693012023720586e-10
2019 08 28 12 58723.500	 -1.268941878955662e-08   6.903338259991760e-09  -1.573059799932215e-10
2019 08 29 12 58724.500	 -1.264690048038947e-08   1.180218413715101e-08  -1.530775931337559e-10
2019 08 30 12 58725.500	 -1.023291744148640e-08   1.000796363730973e-08  -1.432389278933122e-10
2019 08 31 12 58726.500	 -8.115145248574301e-09   4.183743787246345e-09  -1.130448896011164e-10
2019 09 01 12 58727.500	 -7.625351911020650e-09   2.376970197222157e-09  -6.335110660158950e-11
2019 09 02 12 58728.500	 -9.511066312597687e-09   2.287059279184722e-09  -5.431977853742363e-11
2019 09 03 12 58729.500	 -1.041138083769899e-08  -4.801663677124897e-10  -2.226551735998295e-11
2019 09 04 12 58730.500	 -7.687472666594734e-09  -2.685734461219005e-09   2.248773492877434e-12
2019 09 05 12 58731.500	 -2.790638481188671e-09   3.341508456784683e-10   2.182914587494993e-11
2019 09 06 12 58732.500	 -5.556423557473838e-09   1.028036440643203e-08   2.111374854547419e-11
2019 09 07 12 58733.500	 -1.012436007732901e-08   1.782589085252956e-08   3.264994455403688e-11
2019 09 08 12 58734.500	 -1.274531360963239e-08   2.131694561859033e-08   4.460691101566426e-11
2019 09 09 12 58735.500	 -1.300364954323736e-08   2.338649953142496e-08   4.933004706381588e-11
2019 09 10 12 58736.500	 -1.660219161602832e-08   1.546950388891606e-08   4.516795957617113e-11
2019 09 11 12 58737.500	 -1.926972300837307e-08   1.652545829898581e-08   4.821764139670675e-11
2019 09 12 12 58738.500	 -2.121136760203105e-08   1.349475151272974e-08   4.587952279544299e-11
2019 09 13 12 58739.500	 -2.470207926042327e-08   1.137993332414234e-08   9.381345553652048e-11
2019 09 14 12 58740.500	 -2.343534094273768e-08   1.112942288806859e-08   1.318956972107901e-10
2019 09 15 12 58741.500	 -1.544982570109212e-08   1.274595190286395e-08   1.634535489478697e-10
2019 09 16 12 58742.500	 -4.773506372039207e-09   9.295425605610706e-09   1.829062028501221e-10
2019 09 17 12 58743.500	 -5.019798082740411e-09   7.332689157069801e-09   2.017885353576388e-10
2019 09 18 12 58744.500	 -1.294897487246436e-08   1.305132789980302e-08   2.314462637671524e-10
2019 09 19 12 58745.500	 -1.560215717017592e-08   1.575208665992182e-08   2.388404536360726e-10
2019 09 20 12 58746.500	 -1.026736193694205e-08   1.134687730102793e-08   2.224568041643527e-10
2019 09 21 12 58747.500	 -1.236203887820815e-08   6.133948033248691e-09   2.101509109561991e-10
2019 09 22 12 58748.500	 -1.160813584458637e-08   7.709092227638426e-10   2.276270360107398e-10
2019 09 23 12 58749.500	 -9.434011838419921e-09   1.522860852284337e-09   2.516300573292632e-10
2019 09 24 12 58750.500	 -6.804576822481780e-09   1.297386906601430e-09   2.724685289489649e-10
2019 09 25 12 58751.500	 -3.401783111522801e-09   3.740529217768806e-09   2.813664256981161e-10
2019 09 26 12 58752.500	 -2.265402942422130e-10   3.925209311895403e-09   2.850987378775920e-10
2019 09 27 12 58753.500	 -3.392435386178219e-09   1.023096019777960e-08   2.581332873852068e-10
2019 09 28 12 58754.500	 -1.042574311812647e-08   1.841077147363691e-08   2.453972392007065e-10
2019 09 29 12 58755.500	 -1.440149767889986e-08   2.572655673266578e-08   2.222437513740413e-10
2019 09 30 12 58756.500	 -1.322749306232312e-08   2.669804606300843e-08   2.298303979908047e-10
